Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-01-16,91.934,254.475,140.709,103.846,129.184,40.115,39.470,79.124,51.078,68.982,42.237,63.322,38.086,38.162,158.675,50.022,240.338,181.678,294.573,204.578,151.097,237.569,60.552,44.865,52.633,53.346,176.396,151.616,50.081,134.679,99.816,110.655,84.114,86.327,43.773,60.872,39.636,141.376,273.827,79.918,125.257,42.501,234.270,85.220,40.327,151.379,55.067,26.058,154.757
2024-02-16,129.188,308.695,79.043,139.500,243.890,76.181,76.969,599.266,85.747,52.421,56.021,62.223,59.586,175.858,140.182,105.682,70.509,275.590,65.650,399.937,215.580,315.056,93.525,71.257,66.232,113.137,117.094,73.548,185.934,109.524,142.773,117.746,83.468,53.728,55.829,163.761,141.223,80.684,534.278,60.242,235.184,54.841,305.385,107.603,56.377,180.569,63.624,33.335,169.123
2024-03-16,210.170,168.162,158.483,311.596,465.422,137.098,123.555,442.340,141.963,96.205,291.021,117.347,346.523,162.185,236.629,141.235,481.879,239.926,80.880,280.018,131.005,202.629,186.442,113.950,129.691,195.645,250.809,231.522,162.271,121.417,194.475,145.408,390.286,146.250,114.651,196.116,105.445,318.997,251.146,349.700,274.103,95.505,349.383,190.458,114.020,149.254,81.363,48.709,234.085
2024-04-16,232.486,254.934,256.395,377.951,299.068,151.144,244.952,330.606,222.302,133.982,237.258,239.835,222.036,235.923,247.411,224.583,317.965,309.090,126.716,283.347,204.726,302.578,217.979,196.757,246.202,200.656,219.155,469.268,222.946,149.356,214.193,268.152,303.264,256.611,167.717,255.916,173.051,260.372,354.122,316.136,384.492,230.688,329.342,242.393,168.250,111.565,82.111,56.995,295.202
2024-05-16,444.709,365.817,249.316,437.046,550.640,227.800,166.152,435.048,129.151,151.176,257.958,193.527,326.441,111.591,283.619,300.289,559.702,429.614,64.775,408.945,363.233,351.838,227.214,256.056,359.426,161.813,453.900,400.440,238.690,179.130,342.305,298.142,369.162,166.940,105.706,229.309,162.695,194.721,417.009,267.366,437.833,218.838,437.754,275.492,152.239,99.322,62.506,34.542,440.743
2024-06-16,141.554,302.928,39.281,211.722,429.888,77.887,38.966,129.081,40.375,48.437,87.972,85.000,272.613,58.758,155.923,53.365,430.279,152.639,51.159,630.038,99.453,88.954,33.918,46.923,78.470,39.011,191.226,121.404,44.024,50.319,101.093,121.878,421.292,76.497,34.442,58.210,34.864,42.396,136.951,52.270,276.320,55.443,300.267,81.735,39.038,87.357,23.779,11.357,343.726
2024-07-16,41.588,55.819,16.962,50.907,112.641,30.332,30.200,54.421,16.781,23.350,20.937,28.141,46.392,51.630,35.715,19.622,138.665,50.677,18.537,158.967,50.879,39.429,37.696,22.454,30.721,14.819,48.354,63.543,27.230,20.849,24.570,39.345,108.354,20.003,14.606,29.455,28.151,15.230,61.316,31.487,50.230,22.591,63.321,31.104,17.119,46.330,22.758,12.526,136.673
2024-07-31,860.338,979.497,561.954,1077.625,1392.237,487.162,480.269,949.156,408.609,356.945,604.126,546.503,867.483,457.902,722.668,597.859,1446.610,942.020,261.187,1481.298,718.292,782.800,516.807,522.190,714.819,416.300,912.635,1054.656,532.890,399.654,682.161,727.517,1202.071,520.052,322.471,572.890,398.762,512.719,969.398,667.259,1148.875,527.559,1141.750,635.692,400.549,93.867,52.263,32.931,1216.343
