Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Pav10,Exc50,Pav50,Exc90,Pav90,Avg
2024-02-16,36.844,91.658,27.173,69.027,33.244,33.296,24.886,265.027,36.751,26.468,25.298,25.742,26.360,36.179,33.069,27.876,27.315,33.819,26.152,33.997,27.897,60.499,33.099,26.734,33.175,32.243,33.156,26.119,27.435,27.902,33.106,27.392,33.040,27.549,26.777,27.579,26.529,27.696,33.326,27.987,33.098,26.185,45.833,47.778,27.944,29.130,26.139,27.249,95.929
2024-03-16,115.580,156.707,56.826,168.397,272.468,64.348,46.426,284.364,106.606,55.228,94.745,56.062,267.798,100.063,100.432,59.007,272.240,140.716,46.460,116.052,58.388,169.058,95.694,55.643,66.071,96.386,110.551,123.273,66.730,64.546,103.114,100.551,127.713,56.004,52.047,91.874,52.556,139.663,95.178,170.213,116.062,53.408,207.295,168.925,98.225,80.043,53.084,43.258,122.714
2024-04-16,149.420,119.816,136.788,339.430,172.574,108.397,105.716,196.089,149.115,118.206,153.722,111.345,197.212,149.650,198.262,124.162,197.617,195.480,94.569,203.297,104.407,179.333,136.518,112.041,149.088,149.115,197.221,438.960,149.115,107.577,144.995,149.168,260.268,149.016,111.830,136.184,100.822,171.577,197.216,270.891,169.412,126.341,224.946,140.885,149.115,93.392,106.870,66.933,159.667
2024-05-16,214.365,135.002,277.420,381.344,276.998,120.435,206.939,355.995,342.809,110.910,130.177,184.001,202.764,343.204,342.839,120.672,386.624,467.463,102.921,313.055,141.700,306.312,354.862,104.161,277.240,166.962,385.005,538.504,157.896,184.013,384.996,278.113,347.779,342.749,120.260,164.178,102.317,135.002,339.762,370.792,333.343,313.455,385.000,163.317,277.330,117.643,116.707,49.507,235.738
2024-06-16,375.560,132.135,114.027,282.910,498.142,114.007,47.712,473.895,55.706,56.589,47.978,47.621,435.091,46.010,93.672,71.855,233.651,147.153,25.613,191.139,94.520,133.241,94.634,85.657,446.120,32.541,249.302,242.365,64.694,47.121,146.422,203.370,238.349,82.270,29.900,89.124,30.782,54.427,114.008,189.083,153.577,94.011,398.182,235.843,104.321,61.789,40.892,24.220,168.833
2024-07-16,34.364,134.683,20.825,49.873,122.020,19.869,12.157,49.341,17.884,19.781,20.984,18.213,123.282,12.178,26.915,21.783,128.178,32.073,9.245,129.169,23.012,24.330,15.801,20.936,31.980,12.181,34.573,34.110,15.402,13.001,23.002,34.987,121.836,15.975,11.032,22.034,12.154,20.621,23.013,24.144,33.515,20.281,122.500,187.910,22.518,34.542,12.170,18.668,65.190
2024-07-31,629.473,599.839,444.007,1226.941,1021.154,362.347,319.919,1024.003,463.100,328.334,364.980,335.440,1013.498,420.135,599.866,360.113,1068.504,723.395,230.478,1034.592,364.539,599.618,491.293,347.621,605.206,335.335,775.534,1461.162,363.943,313.690,599.467,599.622,1065.387,491.533,270.165,365.480,265.354,382.369,599.956,766.813,602.323,462.783,1046.294,166.229,491.413,78.073,317.552,50.451,629.429
