Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-03-16,415.624,396.169,543.664,542.670,1674.395,423.736,353.161,1003.227,923.355,354.612,1370.695,399.573,1339.441,483.273,702.108,360.479,2166.305,413.428,384.433,702.957,416.366,434.718,412.231,384.346,543.671,368.924,545.419,863.844,350.009,341.266,581.699,389.464,1258.208,923.846,379.019,921.313,354.954,1361.918,482.958,645.581,799.836,366.577,1339.441,483.273,354.954,94.727,34.178,25.103,1414.000
2022-04-16,455.076,320.885,535.602,1195.862,1296.732,437.787,313.521,569.234,566.046,257.680,801.491,283.032,697.914,509.598,636.962,243.157,1312.423,521.455,282.470,665.953,523.799,455.044,322.220,302.793,653.743,257.439,574.705,1373.229,237.453,221.034,488.639,574.794,797.769,1228.494,339.363,650.237,242.884,664.523,785.612,743.494,800.561,433.129,1195.862,535.602,257.439,127.844,57.259,27.522,935.405
2022-05-16,477.748,319.650,438.325,806.040,1023.501,372.961,260.344,468.827,431.633,335.022,617.562,367.245,516.430,378.813,491.028,256.189,1516.898,528.378,267.399,814.726,379.736,399.044,296.661,270.841,833.513,236.874,834.735,891.126,227.241,201.838,510.637,490.956,815.035,764.971,264.957,462.607,215.540,491.822,521.262,491.964,635.723,401.433,833.513,468.827,256.189,116.630,65.601,35.847,714.667
2022-06-16,319.016,248.669,310.669,439.586,551.731,268.553,230.751,320.007,269.858,287.285,355.005,360.324,360.142,246.302,488.488,227.289,606.434,378.503,242.119,731.741,266.165,269.756,244.149,241.521,397.980,209.907,440.946,493.206,198.374,180.701,331.467,353.376,598.433,364.436,234.431,299.114,194.639,331.378,342.721,332.087,440.683,300.339,493.206,320.007,227.289,110.910,71.962,51.112,444.690
2022-07-16,265.014,235.337,259.781,308.544,353.583,242.246,180.521,262.564,234.636,245.490,273.002,271.789,297.313,219.022,308.183,179.084,380.796,305.531,208.368,381.129,230.150,242.391,208.469,199.144,306.598,167.798,312.065,318.922,157.125,147.522,270.696,275.420,365.569,298.317,184.218,243.787,158.790,270.604,271.876,271.374,308.630,251.131,318.922,265.014,179.084,104.917,87.182,58.914,303.976
2022-08-16,232.007,217.940,232.032,270.844,296.841,218.027,157.599,232.034,214.908,223.619,249.026,243.103,261.486,193.449,271.698,157.209,316.925,263.894,189.608,317.244,214.131,218.167,189.330,185.203,261.949,148.451,277.528,280.482,138.876,133.112,243.209,256.888,305.470,260.705,165.866,221.545,141.813,243.169,243.161,243.228,272.401,223.921,280.482,232.034,157.209,107.396,88.845,60.195,261.167
2022-07-31,1564.375,1233.778,1522.171,2600.057,3413.043,1390.519,942.723,1636.501,1500.391,1213.713,2002.277,1507.172,1881.335,1426.623,1875.311,861.596,3563.803,1766.102,946.341,2780.911,1445.006,1429.984,1029.140,963.967,2066.971,831.037,2061.712,3445.950,781.482,715.697,1718.405,1744.627,2784.108,2410.002,974.381,1642.128,773.762,1761.070,1891.731,1775.648,2098.654,1450.105,2780.911,1636.501,861.596,115.932,68.223,35.919,2398.738
