Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-03-16,229.229,209.795,229.175,281.488,556.855,209.715,190.564,398.677,270.218,183.118,690.973,209.038,658.309,209.932,229.432,179.640,874.256,229.816,171.117,226.983,209.812,187.138,188.171,253.166,211.399,178.814,255.179,275.952,173.980,171.044,276.216,207.529,485.867,401.602,194.411,229.872,176.313,661.488,211.184,481.432,268.165,229.724,556.855,229.229,178.814,121.395,49.972,38.982,458.714
2022-04-16,368.865,221.200,405.013,993.415,461.345,251.366,357.197,414.475,309.637,231.888,601.462,252.101,453.105,265.469,427.049,191.403,724.539,425.753,197.472,457.348,258.453,250.160,251.148,404.527,439.919,204.835,455.427,1077.882,211.947,182.749,319.293,414.095,677.110,716.398,270.773,415.362,203.521,437.741,633.109,810.290,434.079,446.043,716.398,414.095,204.835,158.763,91.769,45.394,451.238
2022-05-16,362.284,295.948,340.549,684.229,813.691,290.754,328.496,326.086,305.909,207.412,474.303,255.780,470.654,255.507,303.758,187.285,982.131,819.439,191.824,661.405,326.658,309.769,326.536,325.480,692.099,143.685,689.480,853.805,218.297,121.514,665.464,642.934,657.032,665.207,247.647,326.562,189.544,395.363,635.395,657.131,502.344,638.675,692.099,340.549,191.824,151.168,74.383,41.898,457.833
2022-06-16,167.425,138.506,139.276,307.151,504.076,142.777,132.600,88.960,66.320,49.012,143.276,88.684,306.029,45.640,136.301,66.400,498.537,223.579,45.443,294.667,153.486,88.586,95.415,138.609,273.524,32.042,292.829,297.561,51.333,35.237,156.226,276.286,283.117,159.660,51.611,107.788,45.605,136.541,144.151,161.739,172.919,158.413,297.561,142.777,45.640,121.312,58.208,18.607,245.286
2022-07-16,34.225,34.842,22.310,80.907,100.959,22.854,21.078,15.766,9.660,11.328,22.962,22.328,124.721,6.598,22.964,11.903,147.502,35.035,7.771,73.520,34.029,15.678,14.195,22.504,35.915,3.793,45.260,45.318,9.069,4.002,24.593,47.847,128.460,34.189,9.624,16.442,8.528,22.303,22.826,34.007,34.872,32.170,80.907,22.962,8.528,118.072,33.510,12.446,68.524
2022-08-16,11.097,11.627,5.003,22.890,23.497,5.003,4.000,3.093,1.111,2.000,5.097,5.004,33.588,0.000,6.459,2.000,41.808,11.596,0.074,21.702,11.029,3.146,2.810,5.004,11.843,0.000,17.016,17.014,0.086,0.000,7.036,17.011,34.073,11.157,1.256,3.429,0.091,5.003,5.003,11.005,11.495,8.339,22.890,5.097,0.086,140.760,31.344,0.531,16.262
2022-07-31,940.308,690.666,879.855,2328.367,1918.976,713.973,875.546,875.566,666.406,497.596,1168.796,655.157,1562.897,564.398,887.035,447.412,2492.640,1550.174,427.299,1605.826,875.008,662.334,682.584,876.593,1555.170,405.405,1625.781,2497.508,492.180,361.554,1069.543,1202.722,1688.068,1608.684,586.564,878.073,439.196,959.364,1328.725,1631.771,1105.846,1107.196,1688.068,887.035,447.412,138.040,72.536,36.587,1222.881
