Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-03-16,91.150,76.967,91.541,93.760,155.852,92.572,76.498,113.733,113.675,76.934,114.275,91.572,113.203,92.903,112.114,88.509,156.953,91.787,91.139,95.474,76.851,91.014,76.977,76.788,93.557,76.961,92.256,91.082,76.848,76.839,95.004,76.753,93.623,92.529,76.922,113.718,76.995,121.554,91.965,82.562,91.116,76.774,113.733,91.572,76.839,54.380,43.784,36.740,209.143
2022-04-16,108.533,96.122,109.626,117.847,221.998,108.759,84.377,153.880,141.499,87.386,191.614,101.418,117.824,114.731,155.380,90.162,253.482,106.074,101.699,168.175,98.335,109.110,102.848,93.089,116.381,97.906,119.724,117.463,87.097,76.599,112.896,100.023,140.559,153.337,107.795,155.158,97.138,179.456,144.266,116.742,135.301,81.985,168.175,112.896,87.386,81.563,54.753,42.381,206.190
2022-05-16,117.076,63.715,110.781,183.897,266.326,109.641,35.083,124.270,119.000,35.038,182.668,37.998,133.444,118.802,133.940,23.259,367.119,112.136,39.718,179.777,109.552,123.720,57.879,33.403,138.903,25.121,157.005,272.202,21.696,20.265,131.046,123.765,179.934,227.893,74.326,124.685,22.848,145.973,156.103,124.871,164.977,31.636,183.897,123.720,25.121,75.983,51.119,10.379,242.024
2022-06-16,42.017,27.877,32.296,83.607,180.138,31.539,14.421,40.872,30.335,28.566,61.696,42.378,63.831,30.964,61.537,12.009,174.045,47.722,16.730,77.011,33.339,40.257,22.232,12.981,66.168,12.226,94.001,181.450,10.443,9.724,60.856,63.172,109.242,94.000,20.901,39.267,10.519,42.709,59.136,42.460,63.656,21.013,94.001,42.017,12.226,69.289,30.971,9.012,135.667
2022-07-16,13.000,10.171,10.527,24.780,51.125,10.770,3.928,10.993,10.008,10.912,15.995,18.627,23.642,10.140,24.081,1.898,51.824,15.727,7.030,35.545,10.699,11.000,9.283,2.580,22.754,1.897,35.357,48.987,1.587,1.491,18.175,26.196,51.238,23.989,4.115,10.643,1.597,13.263,15.254,13.406,22.656,10.008,35.545,13.000,1.898,80.437,29.418,4.294,44.190
2022-08-16,2.402,2.000,2.002,9.000,15.005,2.000,0.000,2.000,0.053,2.838,5.973,7.002,9.000,2.000,9.001,0.000,15.552,6.001,0.000,9.484,2.001,2.000,0.139,0.000,8.001,0.000,9.514,12.006,0.000,0.000,6.735,9.001,15.000,8.000,0.000,2.003,0.000,2.000,5.288,2.420,8.001,2.002,9.514,2.402,0.000,82.727,20.885,0.001,11.500
2022-07-31,279.359,229.160,273.949,451.049,657.889,272.293,110.012,332.794,279.859,209.974,455.369,274.473,397.863,277.023,422.098,101.772,973.922,308.734,167.533,484.153,268.760,280.409,207.865,110.087,397.909,106.047,446.714,573.108,92.266,86.319,379.791,377.899,515.720,480.900,220.219,333.864,95.762,397.721,397.323,319.622,428.307,153.109,484.153,308.734,106.047,77.086,49.156,16.885,628.071
