Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-02-16,130.188,199.999,73.148,102.737,160.681,53.942,49.579,308.381,89.306,29.324,34.593,34.693,53.604,198.628,80.620,53.559,47.314,198.204,34.800,324.016,126.348,191.451,89.459,52.693,47.726,185.087,46.488,48.195,113.937,49.672,132.804,73.550,53.721,37.026,31.038,94.907,189.704,45.489,227.066,32.299,150.599,29.881,198.628,73.550,34.593,151.404,56.064,26.369,131.190
2022-03-16,150.520,159.141,163.828,162.421,469.982,132.004,66.112,278.735,220.228,56.219,346.150,107.774,276.497,173.600,206.176,74.123,391.760,160.794,68.243,221.800,162.288,167.791,150.612,83.888,120.052,132.754,132.646,216.767,107.462,74.088,275.253,122.185,280.321,164.710,66.060,211.657,61.292,324.915,168.985,132.002,220.953,52.943,280.321,162.288,66.112,179.310,103.809,42.289,156.333
2022-04-16,105.767,94.127,93.129,338.441,191.395,78.025,70.044,93.850,70.038,48.794,104.917,66.618,100.161,141.133,139.964,59.813,178.529,104.659,55.612,188.559,141.622,156.672,99.343,70.042,141.848,94.367,118.832,233.509,70.028,57.578,104.543,160.749,157.924,196.931,78.003,101.180,48.892,78.023,209.162,126.901,230.325,77.158,196.931,104.543,59.813,165.158,87.676,50.162,119.238
2022-05-16,114.049,66.926,66.311,110.786,158.867,64.193,34.372,62.975,40.374,80.201,77.968,128.312,76.117,77.997,90.786,40.323,140.954,154.202,36.451,178.793,96.491,94.860,73.810,38.615,153.424,55.967,134.649,133.450,38.087,31.544,133.409,126.612,126.546,97.405,34.874,49.002,29.539,49.004,96.872,52.931,155.818,52.000,153.424,77.997,36.451,150.521,76.521,35.762,101.929
2022-06-16,33.006,24.000,27.395,33.006,57.621,24.000,16.782,23.008,19.112,33.004,28.383,87.989,24.777,23.009,81.892,21.411,51.497,53.091,21.895,168.394,32.963,33.007,23.009,19.560,50.931,23.001,51.545,51.034,17.797,16.221,50.056,63.718,57.872,33.009,16.813,18.446,16.263,21.878,33.009,23.000,60.777,27.625,60.777,28.383,17.797,117.363,54.808,34.366,51.786
2022-07-16,17.575,17.000,17.000,17.955,25.003,17.000,12.578,15.008,14.001,19.002,16.000,25.000,16.000,15.010,25.004,14.589,25.003,23.867,15.009,65.698,17.003,17.001,15.006,14.465,19.002,15.000,25.000,22.364,13.357,12.410,19.621,25.004,25.002,17.250,12.592,13.613,12.550,15.000,17.127,15.000,25.000,17.000,25.003,17.000,13.357,110.771,75.317,59.175,22.571
2022-07-31,248.071,213.240,212.331,485.147,454.230,179.545,131.171,209.801,136.208,166.574,240.396,270.613,220.823,248.340,291.190,131.171,441.910,329.519,131.137,519.721,270.425,278.410,217.004,144.913,336.062,192.764,320.676,517.527,131.111,119.790,273.679,432.060,347.132,340.438,131.067,181.367,115.663,166.329,433.199,223.791,521.642,168.472,454.230,240.396,131.137,153.703,81.346,44.375,295.524
