Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-01-16,47.445,115.938,63.959,67.312,77.951,24.722,25.978,39.110,31.880,42.296,23.769,47.893,27.094,25.183,119.062,34.328,137.842,71.625,151.060,81.604,69.913,91.983,45.131,31.617,31.626,37.039,113.790,81.880,25.945,92.184,66.042,68.904,62.656,64.195,26.819,40.648,29.867,62.747,229.495,42.680,72.232,32.343,115.724,55.275,26.063,109.489,52.297,24.658,105.694
2024-02-16,89.274,169.259,56.471,76.172,143.023,42.411,47.519,437.476,50.854,32.606,39.521,44.612,31.008,102.180,106.933,73.266,75.333,147.960,78.628,194.913,91.690,244.815,73.845,40.616,46.940,61.297,74.808,49.454,78.251,84.710,124.039,92.208,69.630,43.214,33.601,50.313,65.989,66.549,366.763,26.413,168.743,35.938,169.208,73.556,36.297,145.740,63.354,31.263,116.103
2024-03-16,128.177,119.027,106.865,208.029,422.012,79.398,78.109,368.384,87.084,62.652,147.333,72.000,273.668,101.304,162.494,110.300,432.713,188.569,95.623,221.696,90.904,217.236,118.031,68.725,82.224,135.744,161.434,159.955,110.148,97.093,159.639,124.485,219.105,106.391,60.732,112.281,69.350,206.730,213.076,276.493,245.117,53.964,270.813,121.756,69.615,159.707,71.803,41.054,169.568
2024-04-16,206.919,214.735,254.441,415.882,232.444,110.986,208.823,327.514,178.135,98.029,185.210,164.243,247.618,243.757,256.239,194.284,302.533,361.832,164.206,305.895,161.984,337.967,207.007,146.267,184.326,176.742,236.238,447.070,172.450,152.518,202.089,275.751,316.570,252.597,140.918,190.846,96.228,230.267,388.121,277.564,434.617,192.233,359.446,211.779,146.892,140.004,82.488,57.215,256.739
2024-05-16,342.638,347.555,279.632,386.102,664.012,145.119,179.783,385.470,153.369,162.149,226.056,169.052,345.278,174.810,243.252,212.268,507.442,422.399,128.899,418.893,353.265,334.907,316.098,221.675,262.142,167.555,459.971,424.613,190.256,206.661,318.798,336.874,366.212,219.974,119.732,216.832,103.341,221.344,395.214,253.824,441.474,205.515,424.392,257.983,154.247,99.200,60.302,36.054,427.816
2024-06-16,151.376,256.966,80.986,260.156,520.244,95.422,76.254,228.655,65.049,72.605,124.375,92.769,242.807,86.855,177.977,93.065,395.088,230.113,103.988,552.773,209.915,184.910,91.226,109.490,159.995,65.529,292.140,265.694,86.069,82.807,191.693,315.079,380.927,98.512,48.731,69.506,53.307,113.209,253.071,89.320,381.566,85.854,374.342,118.792,69.816,100.100,31.765,18.669,373.970
2024-07-16,53.591,115.715,29.184,97.742,195.247,43.456,45.064,87.421,36.145,45.705,31.845,45.173,90.886,57.368,57.333,40.266,233.044,108.440,39.195,279.856,103.544,56.160,70.448,36.806,54.118,24.772,116.803,143.410,47.081,50.575,62.121,125.044,189.362,33.022,20.332,66.818,32.875,38.719,105.061,60.340,121.770,29.379,141.574,56.747,31.948,78.729,31.557,17.766,179.824
2024-07-31,754.524,934.970,644.243,1159.881,1611.947,394.984,509.924,1029.060,432.698,378.488,567.486,471.237,926.589,562.791,734.800,539.884,1438.107,1122.784,436.288,1557.417,828.708,913.944,684.779,514.239,660.582,434.598,1105.153,1280.787,495.856,492.562,774.700,1052.748,1253.070,604.105,329.713,544.003,285.751,603.538,1141.467,681.047,1379.426,512.981,1278.015,670.815,432.888,103.203,54.170,34.957,1238.349
