Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-03-16,380.816,246.565,308.981,480.856,337.598,331.803,342.724,327.920,285.315,316.662,342.899,304.705,302.218,329.053,324.044,358.836,257.455,320.384,336.119,292.877,349.242,307.580,310.611,297.796,313.021,300.535,358.334,349.763,345.280,339.814,315.723,403.865,369.008,379.722,419.383,426.572,364.905,332.892,324.937,291.682,378.581,326.140,380.707,330.428,293.369,99.357,86.235,76.564,383.169
2024-04-16,395.093,346.036,352.763,777.553,407.258,330.299,401.439,331.436,332.704,434.309,423.985,403.955,279.109,428.577,392.690,406.260,478.059,617.120,383.849,376.170,363.008,387.281,295.920,337.658,587.046,319.113,382.234,896.173,417.402,293.603,303.711,517.052,393.895,618.131,446.775,461.339,347.947,450.249,715.986,541.679,504.402,429.106,614.113,402.697,320.231,171.124,112.213,89.233,358.870
2024-05-16,520.786,331.497,299.576,617.350,583.164,438.711,293.473,338.083,235.316,355.057,334.629,449.070,330.256,257.330,381.611,405.605,734.014,853.345,296.234,571.043,448.279,340.082,456.808,309.112,583.154,233.970,769.117,592.067,464.457,271.348,617.054,512.929,397.121,409.628,248.189,358.979,326.378,352.509,485.662,289.925,443.663,466.263,614.556,401.363,273.205,164.905,107.699,73.310,372.672
2024-06-16,162.607,211.672,98.669,287.664,325.211,166.669,95.341,125.890,72.424,168.191,136.615,200.355,215.578,70.151,155.989,157.676,304.466,200.923,95.405,439.027,170.570,112.097,83.830,122.206,280.204,91.111,267.189,177.903,124.152,92.073,122.804,392.443,295.762,134.474,80.029,103.336,81.822,106.485,128.098,95.294,140.703,130.428,294.952,135.545,84.558,159.146,73.135,45.625,185.334
2024-07-16,46.263,44.287,38.065,105.453,123.378,40.766,27.728,41.253,28.217,43.094,43.847,41.775,68.612,39.284,85.885,43.073,109.319,49.059,35.598,126.045,49.700,41.550,30.349,34.859,45.196,28.383,82.246,45.699,34.554,27.069,30.760,87.432,112.474,37.838,28.545,28.242,28.432,43.371,39.140,30.685,57.726,37.593,103.651,41.662,28.388,183.862,73.903,50.356,56.375
2024-07-31,1124.750,933.493,789.073,1788.022,1439.010,976.444,817.981,836.662,668.662,1000.651,939.076,1095.156,893.555,795.343,1016.174,1012.614,1625.857,1720.447,811.086,1512.286,1031.557,881.011,866.907,803.835,1495.600,672.577,1500.786,1711.842,1040.565,684.093,1074.330,1509.856,1199.252,1200.071,803.538,951.897,784.578,952.615,1368.886,957.583,1146.494,1063.390,1512.043,1006.633,789.700,155.360,103.430,81.140,973.251
