Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2023-04-16,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,1290.880,138.002,138.002,138.002,935.405
2023-05-16,876.583,890.058,937.122,871.603,868.070,879.078,870.573,873.236,884.032,886.172,888.235,1514.625,874.857,883.718,904.239,883.630,879.374,1691.530,887.487,1275.863,869.787,882.452,897.631,880.772,871.493,878.733,1682.055,905.264,880.756,885.153,879.554,895.669,919.969,879.439,886.807,882.185,878.823,873.539,875.459,896.794,1348.285,1350.986,1348.285,883.718,871.603,188.659,123.655,121.959,714.667
2023-06-16,545.619,606.982,693.934,574.023,597.368,600.902,597.464,598.672,570.579,618.548,605.237,1318.427,605.374,572.151,952.785,601.595,616.386,876.010,608.985,1210.351,577.534,603.878,562.536,605.387,595.140,599.159,835.378,603.087,556.654,586.974,599.761,756.935,809.273,577.931,598.509,565.060,611.387,605.530,597.867,605.068,811.428,808.172,835.378,603.878,570.579,187.856,135.797,128.309,444.690
2023-07-16,352.664,382.936,380.043,376.272,359.997,371.249,367.798,353.936,354.339,381.540,375.340,481.876,379.906,364.163,417.896,367.529,383.404,407.681,373.293,530.728,357.973,369.428,352.231,367.735,353.472,372.516,417.195,362.348,352.650,362.222,363.090,388.758,420.281,356.872,367.450,353.136,376.201,376.011,360.339,369.475,387.380,382.209,417.195,371.249,353.472,137.246,122.131,116.283,303.976
2023-08-16,284.029,319.421,313.979,313.002,297.375,303.475,300.416,293.165,296.926,315.171,306.956,330.655,315.205,298.204,322.830,299.769,318.647,320.706,309.238,359.873,296.644,301.853,284.016,300.072,284.001,304.451,323.114,297.300,284.030,297.739,298.853,319.754,326.190,296.700,302.805,284.018,310.396,310.241,297.010,300.942,319.584,316.871,322.830,303.475,284.030,123.611,116.200,108.754,261.167
2023-09-16,297.602,325.325,312.997,312.245,304.649,309.443,311.972,298.330,304.033,313.776,311.458,351.663,314.979,306.254,347.210,305.266,323.991,330.901,311.666,363.964,298.935,309.893,298.184,305.760,297.693,309.265,347.458,298.986,297.392,301.487,305.389,326.843,349.146,298.986,309.710,297.763,310.660,310.853,298.857,306.346,325.264,316.281,347.210,309.893,298.184,129.292,115.396,111.036,268.548
2023-10-16,375.010,375.804,376.284,375.907,334.845,354.390,375.198,332.930,334.732,372.584,418.077,390.355,375.004,341.893,376.957,331.975,375.663,376.273,375.012,428.780,339.722,345.627,330.213,332.536,330.010,367.938,376.743,330.249,335.466,331.747,376.308,426.782,396.149,330.709,346.666,340.521,348.711,393.184,330.089,333.605,375.603,375.003,393.184,372.584,330.709,125.723,119.136,105.746,312.738
2023-07-31,1839.649,1989.983,2046.396,1840.760,1840.228,1845.227,1840.587,1840.471,1840.687,2004.108,1885.832,3198.786,1864.441,1840.834,2633.361,1850.870,1999.736,2958.191,1904.157,3024.687,1839.966,1853.836,1840.705,1852.589,1840.083,1843.242,2869.237,1865.581,1840.112,1840.934,1840.933,2053.827,2336.939,1840.554,1852.002,1840.389,1901.130,1849.913,1840.665,1882.641,2642.142,2622.672,3933.022,3143.469,3131.108,163.962,131.047,130.531,2398.738
