Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-01-16,79.204,94.495,89.471,72.699,115.892,66.838,62.640,120.736,66.583,92.259,61.844,110.838,67.829,74.202,97.537,89.637,167.007,117.538,81.569,151.623,100.101,144.001,71.741,70.589,116.586,76.125,86.430,96.138,72.067,71.189,72.045,135.981,93.118,96.980,62.250,60.281,91.682,126.231,116.608,120.301,103.531,91.979,125.681,91.830,66.608,115.483,84.379,61.203,108.831
2024-02-16,97.904,99.138,80.063,125.854,133.813,73.755,60.778,177.364,89.617,53.464,42.539,55.912,63.620,128.821,89.244,76.163,108.510,145.552,70.324,173.288,107.267,137.699,78.838,62.502,52.041,101.532,75.111,77.432,107.118,87.966,87.820,111.133,72.688,94.068,45.750,80.720,101.524,85.934,159.270,68.408,102.245,46.637,137.310,87.893,53.709,104.675,67.004,40.944,131.177
2024-03-16,93.149,79.808,86.726,91.818,181.040,80.790,51.838,124.697,97.643,37.054,131.229,72.332,99.228,109.440,142.061,70.057,149.623,105.282,69.879,159.948,112.216,136.679,140.035,58.091,73.365,107.912,98.927,116.829,95.007,88.596,111.257,108.045,120.855,116.199,43.767,95.219,46.277,132.806,126.975,73.101,132.949,30.762,139.700,99.077,52.464,89.344,63.364,33.553,156.362
2024-04-16,84.500,68.898,71.617,131.120,129.390,57.602,50.733,66.577,59.671,44.420,88.605,36.373,82.179,94.432,106.841,40.778,130.567,89.580,41.531,139.265,113.937,131.899,83.596,46.754,85.729,63.200,88.608,167.072,52.435,56.102,71.500,112.569,129.691,140.511,45.571,64.249,27.087,77.677,134.113,79.964,195.733,42.691,133.891,81.071,42.864,112.278,67.984,35.945,119.250
2024-05-16,78.287,30.666,35.222,89.417,173.268,35.269,27.655,45.080,26.059,44.385,40.141,78.321,37.656,29.667,78.435,29.045,136.415,97.390,30.074,146.620,66.226,68.075,43.686,32.572,84.961,28.275,101.371,132.049,29.987,30.035,80.752,101.925,87.231,70.329,22.068,23.850,22.961,43.090,88.804,29.211,125.567,44.672,123.203,44.529,27.717,120.901,43.697,27.199,101.904
2024-06-16,24.217,29.451,20.766,32.250,53.066,20.519,18.901,28.979,18.333,27.470,27.690,37.785,23.049,20.429,59.436,21.158,54.261,30.033,20.333,131.577,23.557,26.878,19.607,19.314,22.050,19.702,43.579,30.687,19.247,18.196,27.485,60.032,52.776,25.789,18.757,17.336,14.890,26.002,36.361,17.862,47.946,23.494,53.037,25.003,18.376,102.509,48.325,35.516,51.739
2024-07-16,17.791,18.159,15.115,19.815,28.290,16.785,11.851,15.490,15.249,14.174,18.043,18.317,14.655,16.573,20.655,13.405,32.200,20.614,15.901,49.233,16.386,17.624,15.158,14.999,16.007,13.942,22.697,21.019,14.634,13.059,13.824,20.478,26.835,17.471,12.822,11.326,12.609,17.238,20.948,11.819,24.963,15.559,24.736,16.479,12.846,109.842,73.176,57.043,22.520
2024-07-31,204.796,147.172,142.721,272.603,384.014,130.175,109.139,156.126,119.312,130.450,174.479,170.796,157.538,161.101,265.366,104.386,353.444,237.617,107.839,466.695,220.105,244.477,162.047,113.638,208.747,125.119,256.255,350.827,116.304,117.392,193.562,295.004,296.533,254.100,99.219,116.761,77.547,164.007,280.226,138.855,394.209,126.416,345.398,163.027,109.589,116.920,55.186,37.097,295.413
