Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-04-16,22.798,27.241,20.401,140.905,26.043,23.339,19.393,20.095,19.554,30.596,20.475,19.598,20.036,30.013,29.099,20.913,59.530,28.907,22.214,48.018,24.303,41.843,21.337,20.124,68.519,20.372,22.652,104.667,20.080,19.452,21.234,60.670,20.504,30.013,22.535,20.650,21.118,19.802,78.034,27.431,60.312,22.038,60.670,22.652,19.802,50.881,18.997,16.607,119.238
2022-05-16,34.778,19.054,16.019,52.961,80.127,19.004,13.292,15.745,14.505,54.994,15.784,95.602,14.571,18.471,19.005,17.049,110.207,113.368,16.879,80.097,17.493,32.213,15.497,14.753,118.063,15.197,79.270,52.748,14.323,13.462,53.626,59.643,15.940,31.802,15.418,14.388,14.962,14.779,49.001,18.458,51.096,18.849,80.127,18.849,14.505,78.611,18.493,14.231,101.929
2022-06-16,16.475,14.405,11.960,23.006,23.001,13.683,9.225,11.344,10.402,31.281,11.714,51.793,10.918,12.510,51.011,12.767,33.003,34.000,13.569,60.213,12.072,18.045,11.221,11.176,32.923,11.064,30.103,24.593,10.234,9.562,18.471,50.990,16.518,17.808,10.694,9.875,10.851,11.108,23.000,13.119,33.010,14.754,34.000,14.405,10.402,65.655,27.816,20.087,51.786
2022-07-16,12.818,13.391,11.126,15.009,15.010,12.973,7.989,9.834,9.202,17.827,10.367,21.745,9.958,10.800,19.294,12.000,23.001,19.000,12.987,25.004,10.466,14.001,10.329,10.329,17.002,9.685,19.001,16.001,8.707,8.521,14.342,22.571,14.000,14.001,9.339,8.397,9.562,10.156,14.871,11.669,18.002,13.408,19.294,12.987,9.202,85.480,57.538,40.770,22.571
2022-08-16,11.008,12.014,10.740,13.000,12.001,12.000,7.756,9.230,8.958,14.007,10.077,15.001,10.498,11.003,15.272,10.930,18.000,14.931,12.014,18.384,9.823,12.009,11.002,9.807,13.001,9.246,15.000,12.463,8.317,8.205,12.014,17.000,13.000,12.007,9.182,8.012,9.102,9.871,12.013,10.632,14.006,12.000,15.001,12.000,8.958,98.443,78.751,58.785,15.238
2022-09-16,10.742,11.006,9.001,12.000,12.000,11.000,8.137,8.554,8.346,12.000,9.000,13.000,9.001,10.095,15.000,9.001,16.001,13.002,11.005,16.000,8.781,11.002,10.159,8.743,12.000,8.402,13.000,11.005,7.967,7.797,11.005,15.000,12.000,11.001,8.497,7.816,8.346,8.762,11.000,9.001,12.000,11.000,13.002,11.000,8.346,96.139,81.340,61.710,13.524
2022-07-31,80.817,77.259,61.595,247.483,131.156,71.623,51.227,58.975,55.376,131.154,60.385,166.327,57.324,72.698,131.177,64.394,221.102,183.398,68.175,212.873,66.179,113.088,60.242,58.310,234.951,58.157,131.175,222.892,54.915,52.443,113.032,175.859,69.312,88.929,59.529,54.734,58.197,57.775,166.163,72.089,160.347,71.284,212.873,72.089,55.376,72.032,24.394,18.738,295.524
