Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2023-04-16,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,1237.840,188.606,188.606,188.606,656.310
2023-05-16,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,1278.350,225.658,225.658,225.658,566.500
2023-06-16,893.272,892.804,895.190,894.678,897.435,893.510,894.674,894.485,893.750,894.102,895.963,893.563,893.476,895.271,894.355,894.130,904.418,894.531,898.175,901.491,893.100,897.553,894.130,893.913,894.266,894.387,901.628,894.238,893.889,893.679,893.951,894.271,893.650,894.163,896.540,894.420,895.568,895.484,897.577,894.692,894.107,893.951,897.577,894.355,893.510,300.984,299.903,299.620,298.214
2023-07-16,220.924,337.473,218.707,353.869,302.547,250.860,216.892,218.300,220.042,278.797,220.600,222.290,351.633,354.149,220.033,218.583,358.003,220.240,271.730,354.532,220.352,220.137,242.179,218.909,218.786,227.429,353.865,219.713,218.628,218.901,253.499,219.799,284.691,218.760,351.883,219.234,219.304,245.195,270.698,219.635,218.158,229.605,353.865,220.924,218.628,244.930,152.914,151.324,144.476
2023-08-16,127.511,127.773,127.204,127.935,127.594,127.440,127.097,127.202,127.351,127.351,127.313,127.369,127.842,127.910,127.336,127.161,141.096,127.402,127.543,127.904,127.216,127.265,127.369,127.117,127.164,127.358,127.781,127.088,127.083,127.125,127.461,127.216,127.389,127.219,127.533,127.240,127.240,127.393,127.256,127.164,127.130,127.306,127.842,127.351,127.125,132.023,131.516,131.282,96.833
2023-09-16,110.454,115.337,107.636,120.004,111.838,109.813,106.708,110.033,109.215,108.571,109.265,109.116,118.173,119.327,108.967,106.513,124.000,113.851,110.770,116.747,107.293,107.832,108.967,105.835,106.562,108.868,114.592,105.256,105.738,106.222,110.085,107.147,109.315,107.244,110.875,107.195,107.000,109.017,106.416,106.125,107.049,107.783,116.747,108.967,106.222,135.790,126.741,123.548,85.976
2023-10-16,146.732,129.548,129.747,149.607,129.517,125.324,123.676,152.674,123.385,122.706,150.285,123.223,130.281,130.265,123.482,122.030,141.696,130.296,130.113,130.189,123.029,122.868,123.094,111.123,117.193,129.271,129.548,109.035,122.320,122.803,130.129,150.131,129.256,122.126,129.055,122.674,122.159,141.987,122.030,114.118,123.255,122.255,146.732,125.324,122.030,148.571,126.895,123.560,98.762
2023-11-16,327.714,131.328,1387.671,369.128,700.748,351.658,139.459,161.962,129.698,245.622,328.760,128.322,139.547,144.025,131.025,130.179,139.177,161.036,191.174,157.199,140.942,129.638,144.000,144.007,125.642,151.812,138.894,127.786,129.278,180.825,139.828,327.766,134.865,144.025,130.300,129.878,126.683,331.570,212.818,127.549,127.905,127.846,331.570,140.942,127.846,180.739,76.828,69.689,183.452
2023-07-31,1245.310,1247.109,1246.021,1251.667,1251.123,1246.263,1244.419,1245.027,1245.273,1247.390,1247.906,1245.681,1248.497,1252.455,1245.895,1244.813,1263.488,1246.199,1251.423,1258.368,1244.792,1249.377,1246.701,1244.774,1245.076,1246.638,1258.028,1245.587,1244.583,1244.523,1246.756,1245.672,1247.053,1244.951,1251.590,1245.499,1246.763,1248.139,1250.776,1246.019,1244.539,1246.243,3767.857,3762.453,3760.964,226.230,225.905,225.816,1665.500
