Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-02-16,1.829,2.186,1.377,3.757,1.468,1.528,1.504,3.452,1.484,1.402,1.419,1.428,1.403,1.763,1.555,1.577,1.475,1.720,1.433,1.601,1.519,1.661,1.319,1.407,1.528,1.493,1.499,1.559,2.162,1.408,1.492,1.882,1.350,1.451,1.333,2.141,2.165,1.517,4.535,1.654,1.469,1.388,2.164,1.510,1.389,72.871,50.854,46.779,2.970
2024-03-16,3.926,3.755,2.584,5.078,2.231,2.590,2.180,9.073,2.350,2.908,8.875,2.312,2.736,2.546,5.171,2.825,9.227,3.516,2.579,4.475,2.321,2.521,2.447,2.230,2.653,4.010,2.714,3.143,4.449,2.466,3.496,2.763,4.171,2.868,2.512,4.760,3.982,9.068,9.364,2.936,2.714,2.122,8.504,2.846,2.313,159.757,53.473,43.453,5.323
2024-04-16,11.592,7.530,8.880,11.424,3.734,5.806,12.050,17.423,10.698,7.196,13.166,14.401,5.534,13.924,13.265,12.284,12.936,14.538,9.663,6.667,7.060,14.361,9.795,12.458,9.835,13.061,8.677,13.913,13.804,6.652,11.363,8.514,13.683,11.058,9.556,10.815,8.955,15.470,17.660,17.491,19.389,11.416,15.376,11.420,6.707,121.275,90.070,52.896,12.679
2024-05-16,23.289,19.690,18.074,22.906,25.973,15.902,14.366,17.520,10.973,6.711,12.443,9.119,17.530,16.994,15.944,16.894,27.502,23.094,6.762,17.928,21.877,16.398,20.142,11.943,16.966,9.918,22.011,22.130,16.097,5.937,20.717,14.853,16.906,12.204,8.264,10.903,8.437,14.568,23.047,24.552,24.390,16.254,23.270,16.900,8.505,109.103,79.237,39.876,21.328
2024-06-16,13.276,13.694,8.878,17.914,25.334,8.698,7.160,12.676,4.582,3.984,7.578,6.076,17.611,5.307,11.110,9.684,24.076,13.994,4.867,29.994,12.513,9.138,6.955,7.925,17.680,4.860,13.836,10.338,7.278,4.970,9.302,18.855,19.949,6.092,4.425,6.542,4.825,5.990,12.872,9.606,16.953,6.902,18.760,9.220,4.861,131.718,64.734,34.129,14.243
2024-07-16,5.176,8.884,3.220,6.239,7.772,3.858,2.414,4.211,2.686,1.812,3.283,3.176,8.164,3.383,5.059,2.832,13.034,5.142,3.897,12.682,5.535,3.440,2.567,2.588,3.588,2.047,5.053,3.849,3.068,2.012,2.810,4.960,9.705,2.822,1.733,2.717,2.971,2.597,5.017,2.364,5.161,3.018,8.125,3.411,2.369,141.437,59.383,41.242,5.744
2024-07-31,53.334,49.798,39.052,58.482,62.813,34.265,35.990,51.830,28.938,19.703,36.472,32.772,48.838,39.608,45.378,41.694,77.548,56.767,25.188,67.272,46.984,43.338,39.459,34.914,48.069,29.887,49.577,50.231,40.247,19.571,44.192,47.181,60.244,32.176,23.979,30.977,25.187,38.624,58.596,54.013,65.893,37.590,60.079,42.516,25.563,111.268,78.741,47.344,53.995
