Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-03-16,3.003,2.004,2.002,3.000,3.001,3.002,2.005,5.002,3.001,3.000,11.560,3.001,3.002,2.003,7.001,3.000,13.816,3.002,3.000,7.003,3.001,2.007,3.000,2.002,4.000,4.003,3.001,2.008,6.002,3.000,3.001,3.000,6.001,4.001,3.000,3.000,3.000,11.190,4.000,3.001,3.001,3.001,7.001,3.001,2.005,131.858,56.517,37.760,5.310
2022-04-16,14.627,6.018,10.000,12.003,8.001,10.386,15.000,23.045,21.018,23.014,25.423,23.015,8.017,21.022,21.010,16.600,17.006,16.738,21.007,12.002,8.001,21.018,13.000,21.016,17.031,21.015,12.002,12.001,21.021,16.000,16.000,13.000,21.000,21.020,21.022,17.017,17.030,23.225,24.550,26.264,21.001,9.565,23.045,17.030,9.565,181.592,134.198,75.369,12.690
2022-05-16,22.741,23.817,26.053,37.656,25.277,15.272,22.873,12.906,12.089,7.018,15.000,12.075,23.668,12.073,12.085,12.044,32.435,32.210,8.714,23.668,23.284,12.074,22.061,13.000,15.005,7.030,25.392,42.901,7.010,8.610,24.955,16.344,24.343,15.910,12.083,13.003,12.085,13.000,15.514,27.000,15.005,31.737,31.737,15.514,8.714,148.767,72.720,40.849,21.333
2022-06-16,8.024,9.196,7.005,10.042,22.528,7.004,5.278,4.002,4.000,3.002,7.004,5.001,21.145,3.005,5.309,5.125,19.000,7.008,3.032,10.494,8.021,5.001,5.386,5.001,8.667,1.959,8.008,8.017,2.775,3.491,7.004,10.181,10.237,5.186,3.844,5.001,5.324,5.217,5.201,7.001,7.003,7.012,10.237,7.001,3.032,71.656,49.005,21.226,14.286
2022-07-16,3.001,3.000,2.000,3.000,3.080,3.008,2.001,1.000,2.000,1.000,2.735,2.000,6.306,2.000,2.197,2.000,7.001,3.011,2.889,3.009,3.015,2.000,2.000,2.000,3.003,1.001,3.019,3.008,1.002,1.000,2.000,3.016,3.735,2.000,1.000,2.000,2.080,2.001,2.000,2.000,2.735,2.000,3.019,2.001,1.001,52.611,34.864,17.446,5.738
2022-08-16,2.002,2.002,1.000,2.001,2.002,2.000,1.000,1.000,1.000,1.000,1.000,1.000,4.003,1.576,1.000,1.000,3.000,1.445,1.022,2.002,1.001,1.000,1.000,1.000,1.000,1.002,1.022,1.000,1.002,1.000,1.000,1.114,3.000,1.000,1.000,1.000,1.576,1.000,1.000,1.000,1.000,1.000,2.002,1.000,1.000,82.444,41.180,41.177,2.429
2022-07-31,45.288,44.006,44.005,51.439,51.427,34.673,43.861,41.838,31.536,30.004,48.058,36.689,51.709,30.670,36.790,30.795,78.157,49.478,30.006,48.367,44.005,33.858,40.753,40.682,45.704,27.224,47.358,51.573,28.141,26.603,46.628,47.034,51.073,44.956,30.999,32.682,31.001,44.005,47.731,51.142,44.001,47.244,51.427,44.005,30.006,95.152,81.419,55.517,54.048
