Date,"1000-1999","2000-2999","3000-3999","4000-4999","5000-5999","6000-6999","7000-7999","8000-8999","9000-9999","10000-10999","11000-11999","12000-12999","13000-13999"
2022-06-12,23.3024,23.9871,23.0622,23.2125,22.9275,24.0426,28.2521,32.2215,34.9869,36.8005,38.2272,39.114,39.9919
2022-06-13,22.8484,23.4645,22.2204,22.3246,22.0581,23.191,27.3748,31.2952,34.0204,35.8132,37.2193,38.0959,38.9615
2022-06-14,22.1088,22.6579,21.4216,21.4822,21.2541,22.4206,26.5088,30.3324,32.9981,34.7566,36.1364,36.9969,37.8465
2022-06-15,21.2599,21.7628,20.6089,20.7302,20.5196,21.6208,25.5701,29.2833,31.903,33.6205,34.976,35.8175,36.6563
2022-06-16,20.0871,20.676,19.5784,19.7473,19.5705,20.6966,24.5063,28.0868,30.632,32.292,33.6063,34.4193,35.2351
2022-06-17,19.342,20.0347,19.0737,19.1601,19.0195,20.2487,23.9975,27.4863,29.9658,31.567,32.8375,33.6179,34.4063
2022-06-18,18.2034,18.9324,18.1006,18.2595,18.2351,19.5675,23.2196,26.6427,29.0941,30.679,31.9352,32.7086,33.4895
2022-06-19,15.8387,16.6519,16.17,16.4036,16.4968,17.8044,21.0308,24.1048,26.3831,27.8668,29.0563,29.7908,30.5386
2022-06-20,15.3642,16.1389,15.6029,15.789,15.8751,17.1141,20.1013,22.9463,25.0882,26.4872,27.6174,28.3147,29.0287
2022-06-21,15.1465,15.8387,15.1302,15.3356,15.401,16.6145,19.5976,22.4336,24.5712,25.9767,27.112,27.8152,28.5344
2022-06-22,15.1247,15.8091,15.0541,15.2266,15.2816,16.4934,19.4989,22.3465,24.4831,25.893,27.03,27.7359,28.4555
2022-06-23,15.0754,15.7046,14.9469,15.1139,15.1582,16.3481,19.34,22.1648,24.2816,25.6777,26.8054,27.5058,28.2218
2022-06-24,14.8737,15.4761,14.7145,14.8696,14.9191,16.09,19.0316,21.8154,23.9054,25.2908,26.4102,27.1068,27.8175
2022-06-25,14.518,15.0817,14.34,14.4977,14.5551,15.6866,18.6109,21.386,23.4639,24.8519,25.9703,26.6692,27.3779
2022-06-26,13.6578,14.1118,13.2958,13.4566,13.5368,14.6576,17.4734,20.17,22.1964,23.5655,24.6677,25.3598,26.058
2022-06-27,12.0126,12.37,11.7199,11.9793,12.2507,13.4449,16.0562,18.5864,20.5072,21.816,22.8712,23.5354,24.2025
2022-06-28,10.511,10.8755,10.5616,10.8553,11.1565,12.2829,14.4882,16.6617,18.4083,19.5803,20.5436,21.1407,21.7554
2022-06-29,9.95979,10.353,10.1886,10.4522,10.7514,11.8084,13.8307,15.8256,17.4627,18.546,19.4461,19.997,20.5719
2022-06-30,6.74237,7.297,7.53059,7.82186,8.33286,9.55311,10.9856,12.3939,13.6984,14.5987,15.3778,15.8578,16.3703
