Date,"2000-2999","3000-3999","4000-4999","5000-5999","6000-6999","7000-7999","8000-8999","9000-9999","10000-10999","11000-11999","12000-12999","13000-13999","14000-14999"
2022-06-08,5.22074,5.44093,6.23535,7.82739,10.3652,15.2467,19.8067,19.4207,22.4927,25.6312,28.3523,29.4193,33.6495
2022-06-09,5.09326,5.31638,6.09879,7.64791,10.1043,14.8321,19.28,18.9902,21.8643,24.9475,27.6842,28.8232,33.1222
2022-06-10,5.05101,5.26422,5.9963,7.43461,9.79737,14.3951,18.6739,18.4717,21.2017,24.2265,26.9613,28.1195,32.3913
2022-06-11,5.04201,5.236,5.94138,7.30472,9.58631,14.0453,18.188,18.1246,20.7742,23.751,26.5077,27.7034,32.0717
2022-06-12,4.98861,5.17913,5.86269,7.15792,9.34096,13.6927,17.6924,17.5429,19.9361,22.799,25.5745,26.8795,31.4926
2022-06-13,4.97534,5.15258,5.80101,7.01792,9.11735,13.3493,17.2101,17.0595,19.304,22.0727,24.8372,26.1915,30.8707
2022-06-14,4.91046,5.04914,5.67107,6.84456,8.90711,13.0696,16.8389,16.69,18.8458,21.5873,24.3939,25.8134,30.6284
2022-06-15,4.9055,5.04256,5.65093,6.78711,8.79295,12.8594,16.5314,16.3552,18.3049,21.018,23.828,25.2469,29.9808
2022-06-16,4.8748,5.01635,5.62273,6.75198,8.73457,12.7375,16.4003,16.282,18.2341,20.8602,23.5731,24.9056,29.4885
2022-06-17,4.74633,4.86814,5.41095,6.44239,8.34209,12.1981,15.5944,15.438,17.1747,19.723,22.4186,23.7709,28.341
2022-06-18,4.71406,4.83572,5.35511,6.33995,8.15866,11.8451,15.1516,15.1218,16.8274,19.3305,21.9565,23.2395,27.5928
2022-06-19,4.70933,4.82453,5.33272,6.30704,8.10799,11.7543,15.056,15.0602,16.7443,19.1893,21.7529,22.9755,27.2338
2022-06-20,4.70644,4.81849,5.31427,6.26323,8.03752,11.636,14.9199,14.9705,16.654,19.0505,21.5531,22.7048,26.7871
2022-06-21,4.55895,4.67726,5.1687,6.074,7.76708,11.2148,14.3768,14.5031,16.0086,18.2663,20.6568,21.7575,25.6132
2022-06-22,4.55895,4.67574,5.15896,6.04635,7.70381,11.0719,14.2367,14.4533,15.9777,18.222,20.5909,21.6668,25.497
2022-06-23,4.55224,4.67024,5.1412,6.00612,7.62991,10.9204,14.0951,14.4094,15.95,18.1811,20.5404,21.6016,25.4012
2022-06-24,4.37468,4.47994,4.94261,5.77689,7.37334,10.6357,13.7995,14.2113,15.7948,18.0351,20.3979,21.4549,25.2377
2022-06-25,4.37104,4.47033,4.91671,5.7042,7.24885,10.4388,13.5575,14.0975,15.7063,17.943,20.2948,21.3499,25.087
2022-06-26,4.37102,4.47014,4.91285,5.69156,7.22767,10.4166,13.5304,14.0739,15.6865,17.9236,20.2708,21.3174,25.0321
2022-06-27,4.37102,4.47007,4.90933,5.6774,7.20652,10.3949,13.517,14.0506,15.6003,17.7114,19.9688,20.9412,24.4521
2022-06-28,4.34768,4.44385,4.87262,5.60941,7.09175,10.2391,13.3985,13.9446,15.4165,17.4344,19.6251,20.5401,23.8782
2022-06-29,4.34768,4.44342,4.86826,5.59531,7.0664,10.2023,13.3527,13.9042,15.3512,17.3658,19.5596,20.4769,23.8077
2022-06-30,4.33072,4.41616,4.83616,5.55452,7.01253,10.1286,13.2718,13.8299,15.2194,17.1998,19.3918,20.3452,23.7199
