Date,"1000-1999","2000-2999","3000-3999","4000-4999","5000-5999","6000-6999","7000-7999","8000-8999","9000-9999","10000-10999","11000-11999","12000-12999","13000-13999"
2022-05-28,50.3036,52.1842,51.7974,54.6425,58.4416,57.2507,53.9679,58.9863,66.6825,69.5838,72.7314,74.7451,74.0391
2022-05-29,46.8426,48.7803,48.9741,51.8515,55.4725,54.4871,51.3877,55.9815,63.1191,65.9226,68.9516,70.889,70.2449
2022-05-30,43.9314,46.1868,46.7931,49.6338,53.1048,52.2355,49.1557,53.2954,59.8985,62.5892,65.4914,67.3539,66.7754
2022-05-31,42.775,44.8615,45.5508,48.3971,51.8173,51.0462,48.0218,51.9317,58.2278,60.8595,63.6917,65.5114,64.9691
2022-06-01,39.695,41.9208,43.0349,45.9031,49.2092,48.5646,45.4335,48.6788,54.1721,56.6721,59.3477,61.074,60.6296
2022-06-02,37.1387,39.4566,40.7438,43.439,46.4248,45.7325,42.9616,46.1631,51.494,53.9464,56.563,58.2465,57.808
2022-06-03,35.946,38.0732,39.3269,41.8618,44.6121,43.9716,41.4872,44.6259,49.8331,52.2445,54.8092,56.4658,56.0669
2022-06-04,34.9996,36.9035,38.098,40.4848,43.0046,42.4215,40.2539,43.3538,48.4454,50.8131,53.3274,54.9524,54.5756
2022-06-05,32.2312,34.2412,35.658,37.9134,40.2161,39.7717,37.9152,40.9071,45.7634,48.0462,50.4679,52.0339,51.6849
2022-06-06,29.4623,31.5492,33.0312,35.1844,37.4164,36.9933,35.1198,37.876,42.405,44.5517,46.829,48.3066,47.9942
2022-06-07,27.5794,29.4839,31.0182,32.9296,34.7594,34.39,33.044,35.7582,40.1458,42.248,44.4702,45.9114,45.6233
2022-06-08,26.6253,28.3846,29.905,31.6906,33.3667,33.0705,31.9013,34.471,38.6668,40.7409,42.9285,44.3524,44.0988
2022-06-09,25.4723,27.3346,28.8956,30.6538,32.3106,31.9739,30.7941,33.4129,37.6334,39.6901,41.8585,43.2702,43.0156
2022-06-10,24.524,26.2953,27.8904,29.6328,31.258,30.994,29.9395,32.4582,36.539,38.5805,40.7224,42.1096,41.8567
2022-06-11,24.0989,25.8821,27.4257,29.1631,30.7921,30.4861,29.3553,31.8059,35.8099,37.839,39.9715,41.3456,41.0702
2022-06-12,23.3416,25.1014,26.626,28.3217,29.8824,29.5768,28.5308,30.9736,34.948,36.962,39.0801,40.4464,40.1642
2022-06-13,22.9747,24.7319,26.2165,27.8849,29.4316,29.0931,27.9415,30.2595,34.0781,36.0387,38.105,39.4362,39.1489
2022-06-14,22.2544,23.8556,25.3097,26.9391,28.4254,28.0779,26.9687,29.289,33.065,34.9876,37.0135,38.317,38.0322
2022-06-15,21.1695,22.7248,24.1789,25.7087,27.0157,26.6556,25.7407,28.0957,31.864,33.7857,35.8051,37.0988,36.8141
2022-06-16,19.9266,21.6596,23.2297,24.6621,25.8223,25.4795,24.701,26.9494,30.5371,32.4172,34.3911,35.6515,35.3707
2022-06-17,19.4195,21.0182,22.6138,23.9497,24.9292,24.7131,24.1885,26.3132,29.7295,31.583,33.5243,34.7656,34.5062
2022-06-18,18.3961,19.8416,21.4659,22.8671,23.8446,23.6394,23.2719,25.4733,28.9068,30.7306,32.6417,33.8615,33.598
2022-06-19,15.5925,17.169,19.0537,20.3572,21.1365,20.9905,20.8636,22.9482,26.1906,27.9317,29.7539,30.9092,30.6417
2022-06-20,14.9944,16.5251,18.3818,19.533,20.14,20.0129,19.9484,21.8521,24.8642,26.53,28.2732,29.3767,29.1189
2022-06-21,14.8328,16.3395,18.1304,19.2486,19.8129,19.6788,19.6124,21.4791,24.4377,26.0934,27.8267,28.9167,28.6404
2022-06-22,14.8315,16.3365,18.1156,19.2294,19.7945,19.6462,19.5568,21.4262,24.3887,26.0355,27.7614,28.8478,28.5704
2022-06-23,14.7325,16.1306,17.8662,18.9876,19.5614,19.4279,19.3556,21.2217,24.1695,25.815,27.5354,28.6148,28.3343
2022-06-24,14.553,15.9028,17.5832,18.7102,19.3139,19.1857,19.063,20.8946,23.8044,25.4363,27.1418,28.2129,27.9358
2022-06-25,14.2715,15.5367,17.1675,18.2857,18.8874,18.7599,18.6473,20.493,23.4162,25.0314,26.7214,27.7852,27.5093
2022-06-26,13.5257,14.681,16.1922,17.283,17.8938,17.7768,17.6323,19.4008,22.2159,23.7893,25.4381,26.4765,26.2003
2022-06-27,11.764,12.7403,14.3695,15.4572,16.0111,16.1081,16.219,17.8768,20.5102,22.0135,23.5913,24.5921,24.338
2022-06-28,10.4381,11.3147,12.9016,13.831,14.2244,14.3796,14.6032,15.9363,18.1572,19.5922,21.0945,22.0474,21.8258
2022-06-29,9.84807,10.5947,12.1315,12.9738,13.2564,13.4521,13.7988,14.9772,17.0004,18.3953,19.8507,20.7784,20.591
2022-06-30,6.63898,7.3325,8.91739,9.62631,9.76323,10.0763,10.6669,11.6394,13.2875,14.5152,15.792,16.5879,16.3866
