Date,"0-999","1000-1999","2000-2999","3000-3999","4000-4999","5000-5999","6000-6999","7000-7999","8000-8999","9000-9999","10000-10999","11000-11999","12000-12999"
2022-06-06,4.12578,5.496,8.20063,11.7053,15.7456,18.9874,22.4358,26.1203,28.938,32.7019,33.5092,32.1621,32.6325
2022-06-07,3.38953,4.67597,7.16737,10.4958,14.3961,17.4486,20.9338,24.6772,27.5657,31.3621,32.2925,31.0521,31.4667
2022-06-08,2.94075,4.15536,6.41806,9.48841,13.0289,15.7602,19.1991,22.9979,26.0084,29.8546,31.017,30.0969,30.551
2022-06-09,2.84933,3.981,6.07269,8.94806,12.2491,14.9541,18.4022,22.2234,25.2268,29.0067,30.1103,29.1291,29.5051
2022-06-10,2.67949,3.76571,5.76514,8.58624,11.8839,14.4994,17.8855,21.6291,24.5726,28.3189,29.4531,28.5242,28.8763
2022-06-11,2.65681,3.7214,5.66437,8.39257,11.546,14.0716,17.4787,21.2339,24.2022,27.9784,29.1537,28.2667,28.6114
2022-06-12,2.62978,3.62955,5.49552,8.11672,11.1125,13.5328,16.9098,20.6576,23.6425,27.4018,28.6373,27.8575,28.2165
2022-06-13,2.57625,3.52045,5.36319,7.97364,10.9382,13.3187,16.6455,20.3718,23.337,27.072,28.2781,27.4498,27.7731
2022-06-14,2.5726,3.49735,5.27278,7.73529,10.5032,12.7987,16.0523,19.7689,22.7548,26.4936,27.6761,26.79,27.073
2022-06-15,2.57219,3.49242,5.24054,7.6615,10.377,12.6343,15.8868,19.5929,22.5592,26.2746,27.4553,26.5525,26.811
2022-06-16,2.39707,3.24106,4.98514,7.38718,9.98402,12.06,15.2276,18.8972,21.9112,25.6267,26.8805,26.1014,26.4031
2022-06-17,1.61159,2.38798,4.11767,6.4861,9.00745,10.9289,14.0428,17.7555,20.9827,24.8129,26.1612,25.4874,25.8051
2022-06-18,1.55584,2.2736,3.95358,6.33547,8.8823,10.7758,13.8636,17.5457,20.6953,24.4686,25.8014,25.1075,25.3985
2022-06-19,1.55301,2.27033,3.93837,6.28697,8.79328,10.6284,13.6673,17.3101,20.4377,24.1672,25.5381,24.9133,25.2011
2022-06-20,1.55301,2.27032,3.93837,6.28625,8.78672,10.6092,13.617,17.2107,20.2696,23.961,25.3208,24.715,25.007
2022-06-21,1.55301,2.27032,3.93837,6.28564,8.7853,10.6042,13.6037,17.1789,20.1873,23.8254,25.1645,24.5566,24.8495
2022-06-22,1.55289,2.26755,3.9197,6.22968,8.68244,10.4734,13.4283,16.9525,19.9087,23.5168,24.9027,24.3728,24.6629
2022-06-23,1.55264,2.26728,3.91841,6.22807,8.67665,10.4665,13.4178,16.935,19.8791,23.4642,24.8393,24.2976,24.5715
2022-06-24,1.55228,2.26513,3.91181,6.21952,8.66543,10.4588,13.411,16.9301,19.868,23.4465,24.8156,24.2607,24.5243
2022-06-25,1.55117,2.26299,3.90233,6.19896,8.64082,10.4223,13.3467,16.8344,19.7324,23.2596,24.6159,24.0691,24.3349
2022-06-26,1.47235,2.06392,3.46461,5.60038,7.89436,9.43828,12.2284,15.6642,18.7554,22.457,23.9777,23.5723,23.8445
2022-06-27,1.42097,1.93869,3.23108,5.27548,7.40482,8.69698,11.3873,14.7635,17.882,21.5795,23.2321,23.0158,23.2889
2022-06-28,1.19162,1.68095,2.98844,5.02581,7.14298,8.40755,11.0573,14.4138,17.5872,21.3313,23.0045,22.7886,23.0433
2022-06-29,1.17588,1.65134,2.91864,4.82521,6.69205,7.80917,10.349,13.6603,17.0277,20.9224,22.6829,22.5237,22.7757
2022-06-30,0.716415,0.987883,1.85663,3.48743,5.1594,6.15065,8.79098,12.1511,15.6739,19.7077,21.5688,21.4944,21.705
