Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2022-04-16,239.992,250.595,233.887,547.347,250.740,250.788,224.328,232.344,223.460,251.206,233.983,228.762,234.899,268.252,286.310,234.160,308.998,292.784,244.458,285.587,250.724,284.574,252.571,231.123,404.501,232.200,259.512,664.025,233.935,221.355,234.224,430.025,237.967,292.559,258.194,236.618,235.349,233.903,474.779,323.773,315.286,246.338,404.501,250.724,231.123,43.243,26.804,24.708,935.405
2022-05-16,289.737,240.571,226.733,438.461,405.339,250.678,198.073,239.095,203.805,302.749,226.088,258.004,223.002,244.403,281.778,244.335,491.291,461.494,230.141,461.832,230.531,270.977,238.858,213.590,508.125,217.694,477.614,465.724,230.039,200.515,335.412,391.335,253.662,279.968,222.018,212.827,212.522,214.692,352.276,264.804,323.975,250.406,461.832,250.678,212.827,64.622,35.076,29.780,714.667
2022-06-16,240.970,224.574,213.642,278.835,246.679,226.196,177.276,213.533,179.390,263.470,202.547,313.521,208.450,210.454,329.554,215.883,328.999,327.412,213.351,361.011,206.209,239.149,205.826,196.935,328.632,193.109,312.560,311.644,198.302,177.495,244.084,305.762,245.039,241.346,198.939,187.570,190.886,196.224,250.194,235.032,269.470,234.413,327.412,234.413,190.886,73.627,52.714,42.926,444.690
2022-07-16,195.602,183.342,169.708,243.854,216.143,178.645,143.298,166.886,145.507,230.876,161.489,242.236,169.357,169.918,255.469,170.234,270.523,266.206,171.162,275.039,163.872,196.158,162.733,156.968,266.448,155.776,259.380,257.358,156.232,143.877,208.334,257.299,212.885,203.841,158.510,149.134,154.830,158.703,219.731,189.709,242.182,182.571,259.380,183.342,154.830,85.329,60.315,50.935,303.976
2022-08-16,178.229,169.919,149.604,222.676,192.828,157.897,128.817,146.499,130.955,214.701,144.472,217.608,150.961,148.730,232.026,149.641,243.215,235.713,154.104,256.678,144.510,183.130,144.231,140.456,235.100,139.508,232.030,232.016,137.946,129.319,189.306,232.034,189.893,189.129,141.609,132.572,139.396,142.743,196.790,174.060,220.934,162.478,232.034,169.919,137.946,88.845,65.062,52.819,261.167
2022-09-16,191.027,191.040,184.497,235.219,209.444,191.022,166.541,179.205,161.816,211.256,180.798,214.887,185.847,181.932,239.719,183.120,245.330,240.935,191.006,264.620,177.206,197.399,177.557,173.021,240.624,171.644,240.133,237.631,169.214,159.278,197.341,239.974,208.145,195.401,175.289,163.598,171.698,175.478,209.632,191.041,233.240,191.048,240.133,191.040,169.214,89.419,71.138,63.011,268.548
2022-07-31,919.525,855.402,802.740,1501.383,1185.692,862.450,708.305,810.509,716.980,1021.614,784.686,1004.980,795.210,851.653,1256.430,822.663,1570.334,1490.971,817.727,1593.592,811.189,939.722,819.747,760.428,1636.785,761.018,1459.604,1719.954,779.796,708.464,958.938,1455.141,932.804,964.568,798.870,749.528,756.260,765.290,1403.851,971.763,1244.968,868.681,1501.383,868.681,756.260,62.591,36.214,31.527,2398.738
