Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-03-16,6.166,6.454,6.266,6.234,6.110,6.099,6.024,5.829,6.218,5.947,5.939,6.030,6.044,6.316,6.300,6.202,6.508,5.964,6.257,6.390,6.045,6.046,6.016,6.258,5.864,6.381,6.061,6.072,6.151,6.174,6.090,6.207,6.437,6.265,6.365,6.299,6.315,5.920,6.041,6.179,6.262,6.262,6.379,6.177,5.949,79.285,76.768,73.936,8.046
2024-04-16,13.576,11.992,19.368,17.264,6.923,12.439,25.568,16.258,27.505,18.742,27.600,30.087,9.986,32.948,14.644,17.040,14.461,20.224,19.213,8.736,11.742,19.497,11.474,20.039,11.009,19.482,11.306,16.620,19.019,10.394,13.267,10.833,16.944,19.106,22.617,21.748,12.381,24.046,24.969,28.537,24.961,23.057,27.312,18.003,10.850,134.122,88.410,53.284,20.363
2024-05-16,46.832,44.103,56.942,53.000,42.654,84.978,48.279,53.474,53.605,53.993,45.260,42.901,36.736,53.639,56.547,55.960,64.102,65.707,65.699,36.109,74.128,83.123,94.288,45.131,63.854,54.997,77.419,66.701,55.921,45.115,85.128,35.567,38.556,50.884,53.591,63.476,57.198,49.386,60.997,60.737,44.026,63.662,77.090,54.495,42.679,148.464,104.950,82.193,51.925
2024-06-16,48.952,59.778,69.968,53.616,62.392,41.152,37.705,46.040,32.543,48.275,51.608,46.727,54.553,27.912,39.746,63.840,70.192,63.274,41.349,68.221,61.079,56.481,58.004,70.125,71.040,48.796,58.209,56.901,53.327,57.869,49.160,113.622,63.870,43.916,41.890,59.163,58.055,51.922,60.217,59.217,55.963,53.157,69.793,56.222,41.171,120.569,97.124,71.124,57.887
2024-07-16,28.791,46.963,24.750,32.942,33.904,23.348,12.767,18.882,17.525,33.902,26.599,28.408,38.319,16.142,41.679,34.380,54.033,36.337,20.337,51.337,32.869,27.522,19.910,32.284,28.410,21.087,50.086,31.804,22.281,18.840,22.617,45.075,45.806,17.800,16.594,25.973,31.945,27.644,33.392,22.547,27.313,25.692,45.733,28.026,17.904,152.259,93.307,59.608,30.036
2024-07-31,138.151,162.836,171.027,156.822,145.873,161.917,124.320,134.654,131.178,154.912,151.066,148.122,139.594,130.642,152.616,171.219,202.788,185.542,146.597,164.403,179.818,186.623,183.677,167.579,174.312,144.362,197.019,172.027,150.549,132.219,170.171,205.097,165.177,131.705,134.692,170.360,159.579,152.999,179.575,171.039,152.262,165.568,185.355,160.748,132.462,115.695,100.335,82.680,160.211
