Date,Ens01,Ens02,Ens03,Ens04,Ens05,Ens06,Ens07,Ens08,Ens09,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Exc10,Exc50,Exc90,Pav10,Pav50,Pav90,Avg
2024-03-16,11.680,12.053,12.328,12.037,12.403,11.490,11.757,10.886,11.744,11.495,11.455,11.481,11.419,12.174,12.036,11.570,12.497,11.459,11.854,12.411,11.868,11.601,11.551,12.171,11.029,12.158,11.450,11.945,12.037,11.590,11.694,11.958,12.870,12.084,12.108,12.038,11.936,11.373,11.195,11.778,12.097,12.097,12.313,11.861,11.423,58.349,56.210,54.131,21.102
2024-04-16,27.494,27.551,31.037,35.282,13.924,19.130,39.094,22.954,42.223,36.996,48.543,59.199,17.710,50.734,26.745,33.028,26.585,36.674,32.037,15.928,21.230,37.057,23.345,37.411,24.691,30.154,19.641,35.711,33.209,16.595,22.013,20.653,26.436,34.070,35.621,38.366,22.656,43.551,45.148,47.797,45.769,39.424,45.707,32.532,19.181,120.017,85.424,50.366,38.084
2024-05-16,75.626,86.323,90.734,85.312,73.339,105.220,58.200,68.153,74.464,77.365,73.361,68.483,70.872,71.783,82.695,100.959,119.930,98.417,92.270,69.609,116.511,96.270,116.647,79.768,112.035,82.066,113.649,118.062,87.831,59.475,125.961,59.164,71.060,76.109,77.712,86.466,109.274,75.000,93.834,82.565,66.922,91.727,116.225,82.630,68.186,166.616,118.456,97.749,69.756
2024-06-16,57.501,55.244,56.507,48.068,86.569,53.615,32.146,42.976,31.048,48.109,41.312,50.178,63.413,27.455,48.656,45.350,110.552,67.003,43.938,86.900,76.037,51.225,32.652,73.778,88.388,42.068,71.015,72.438,49.142,49.467,47.488,99.331,82.264,41.266,36.803,41.183,64.535,46.230,63.515,48.224,52.427,51.461,86.138,50.701,37.241,152.663,89.859,66.003,56.424
2024-07-16,16.304,30.101,14.294,23.657,25.756,16.650,8.607,12.008,10.828,12.555,16.081,17.271,19.489,12.083,18.599,13.982,55.818,24.129,16.335,35.932,21.409,14.641,13.243,13.334,19.417,11.214,23.834,17.859,11.893,9.689,14.324,30.793,41.734,11.468,9.914,16.476,23.928,13.909,15.923,11.085,18.270,12.790,29.667,16.193,11.098,126.174,68.868,47.199,23.512
2024-07-31,176.925,199.219,192.571,192.319,199.588,194.615,138.048,146.092,158.563,175.025,179.298,195.131,171.483,162.054,176.695,193.320,312.886,226.223,184.579,208.369,235.188,199.193,185.887,204.291,244.530,165.502,228.139,244.070,182.076,135.226,209.785,209.941,221.494,162.914,160.050,182.492,220.393,178.690,218.421,189.671,183.388,195.402,227.947,192.445,160.251,121.393,102.486,85.342,187.776
